title,fuel_type,mileage,power,origin,city,region,reg_month,reg_year,garanty,price_neg,price,link
Volvo V40 2.0 D3 R-design geartronic,Diesel,21560.0,150.0,Nacional,Moscavide e Portela,Lisboa,Março,2019.0,1,"Negociável                                                , Valor negociável",27750.0,https://www.standvirtual.com/anuncio/volvo-v40-2-0-d3-r-design-geartronic-ID8OE1PH.html#7bc6415d23
Volvo V60 2.0 D3 Momentum,Diesel,22603.0,150.0,Nacional,Fragosela,Viseu,Abril,2018.0,1,"Negociável                                                , Valor negociável",37900.0,https://www.standvirtual.com/anuncio/volvo-v60-2-0-d3-momentum-ID8OeDYd.html#7bc6415d23
Nissan Micra,Gasolina,14771.0,100.0,Nacional,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Fevereiro,2019.0,1,Valor Fixo,14650.0,https://www.standvirtual.com/anuncio/nissan-micra-ID8NTEjv.html#7bc6415d23
Volvo XC 60 2.0 D3 Momentum,Diesel,93300.0,150.0,Nacional,Sacavém e Prior Velho,Lisboa,Outubro,2015.0,1,"Negociável                                                , Valor negociável",27900.0,https://www.standvirtual.com/anuncio/volvo-xc-60-2-0-d3-momentum-ID8N63m6.html#7bc6415d23
Renault Mégane Sport Tourer 1.5 Blue dCi Bose Edition,Diesel,31000.0,115.0,Nacional,Charneca de Caparica e Sobreda,Setúbal,Julho,2018.0,1,Negociável,20500.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-blue-dci-bose-edition-ID8OCmqG.html#7bc6415d23
BMW i3 +Comfort Package Advance,Eléctrico,29375.0,170.0,Nacional,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Maio,2014.0,1,Negociável,23850.0,https://www.standvirtual.com/anuncio/bmw-i3-comfort-package-advance-ID8MBPeK.html#7bc6415d23
Volvo XC 40 2.0 D3 Momentum,Diesel,26952.0,150.0,Nacional,Moscavide e Portela,Lisboa,Fevereiro,2019.0,1,"Negociável                                                , Valor negociável",36900.0,https://www.standvirtual.com/anuncio/volvo-xc-40-2-0-d3-momentum-ID8Oe8xW.html#7bc6415d23
SEAT Arona 1.0 Tsi Style MY18 S&amp;S,Gasolina,16250.0,95.0,Nacional,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Fevereiro,2019.0,1,Negociável,18450.0,https://www.standvirtual.com/anuncio/seat-arona-1-0-tsi-style-my18-s-amps-ID8OcVxW.html#7bc6415d23
Volvo S90 2.0 D4 Momentum Geartronic,Diesel,5000.0,190.0,Nacional,Marrazes e Barosa,Leiria,Maio,2018.0,1,"Negociável                                                , Valor negociável",42900.0,https://www.standvirtual.com/anuncio/volvo-s90-2-0-d4-momentum-geartronic-ID8O6Xmc.html#7bc6415d23
VW Polo 1.2 Match,Gasolina,117630.0,70.0,Nacional,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Março,2013.0,1,Negociável,9450.0,https://www.standvirtual.com/anuncio/vw-polo-1-2-match-ID8NilvU.html#7bc6415d23
Volvo XC 40 2.0 D3,Diesel,13570.0,150.0,Nacional,Moscavide e Portela,Lisboa,Abril,2019.0,1,"Negociável                                                , Valor negociável",37900.0,https://www.standvirtual.com/anuncio/volvo-xc-40-2-0-d3-ID8OuTBz.html#7bc6415d23
Mercedes-Benz C 220 D AMG Line Aut.,Diesel,39000.0,177.0,,Lourosa,Aveiro,Outubro,2016.0,0,Negociável,42000.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-aut-ID8OCmuj.html#7bc6415d23
Volvo V40 2.0 D2 Kinetic,Diesel,15300.0,120.0,Nacional,Moscavide e Portela,Leiria,Janeiro,2018.0,1,"Negociável                                                , Valor negociável",22900.0,https://www.standvirtual.com/anuncio/volvo-v40-2-0-d2-kinetic-ID8NzeNc.html#7bc6415d23
Volvo V60 2.0 D3 Momentum,Diesel,24432.0,150.0,Nacional,Eiras e São Paulo de Frades,Coimbra,Abril,2019.0,1,"Negociável                                                , Valor negociável",37900.0,https://www.standvirtual.com/anuncio/volvo-v60-2-0-d3-momentum-ID8O85pr.html#7bc6415d23
BMW 520 d Line Luxury Auto,Diesel,140500.0,190.0,Nacional,Moscavide e Portela,Lisboa,Setembro,2016.0,1,"Negociável                                                , Valor negociável",26900.0,https://www.standvirtual.com/anuncio/bmw-520-d-line-luxury-auto-ID8MBoSy.html#7bc6415d23
Volvo V60 2.4 D6 Momentum AWD Phev,Híbrido (Diesel),131000.0,285.0,Nacional,Moscavide e Portela,Leiria,Maio,2016.0,1,"Negociável                                                , Valor negociável",30900.0,https://www.standvirtual.com/anuncio/volvo-v60-2-4-d6-momentum-awd-phev-ID8O0cz8.html#7bc6415d23
MINI Countryman One D,Diesel,111268.0,90.0,Nacional,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Agosto,2012.0,1,Negociável,16750.0,https://www.standvirtual.com/anuncio/mini-countryman-one-d-ID6yG3K9.html#7bc6415d23
Audi A6 Avant 2.0 TDi S-line,Diesel,129620.0,177.0,Nacional,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Julho,2014.0,1,Negociável,27950.0,https://www.standvirtual.com/anuncio/audi-a6-avant-2-0-tdi-s-line-ID8M6TLe.html#f522f200b5
Fiat 500C 1.3 16V MJ S S&S,Diesel,119000.0,95.0,Importado,Laranjeiro e Feijó,Setúbal,Julho,2014.0,1,Valor Fixo,11990.0,https://www.standvirtual.com/anuncio/fiat-500c-1-3-16v-mj-s-s-s-ID8NOOWS.html#f522f200b5
Nissan Juke 1.5 dCi Tekna Premium,Diesel,128290.0,110.0,Nacional,Lumiar,Lisboa,Abril,2011.0,1,Valor Fixo,11250.0,https://www.standvirtual.com/anuncio/nissan-juke-1-5-dci-tekna-premium-ID8OGULL.html#f522f200b5
Smart ForTwo 1.0 mhd passion Gps,Gasolina,68000.0,71.0,Importado,Laranjeiro e Feijó,Setúbal,Maio,2011.0,1,Valor Fixo,6990.0,https://www.standvirtual.com/anuncio/smart-fortwo-1-0-mhd-passion-gps-ID8OrrD6.html#f522f200b5
Citroën C1 1.0 Seduction CMP,Gasolina,79000.0,68.0,Importado,Laranjeiro e Feijó,Setúbal,Junho,2012.0,1,Valor Fixo,7990.0,https://www.standvirtual.com/anuncio/citron-c1-1-0-seduction-cmp-ID8NZVsu.html#f522f200b5
DS DS3 1.6 BlueHDi Be Chic (100cv),Diesel,55578.0,100.0,Nacional,Lumiar,Lisboa,Maio,2017.0,1,Valor Fixo,15900.0,https://www.standvirtual.com/anuncio/ds-ds3-1-6-bluehdi-be-chic-100cv-ID8NAR9z.html#f522f200b5
Peugeot 308 SW 1.6 BlueHDi Active,Diesel,108350.0,100.0,Nacional,Bougado (São Martinho e Santiago),Porto,Março,2018.0,1,Negociável,14250.0,https://www.standvirtual.com/anuncio/peugeot-308-sw-1-6-bluehdi-active-ID8OFM4s.html#f522f200b5
VW Passat Variant 1.6 TDI Confortline,Diesel,222219.0,105.0,,Aljubarrota,Leiria,Julho,2011.0,0,Negociável,10500.0,https://www.standvirtual.com/anuncio/vw-passat-variant-1-6-tdi-confortline-ID8OGf8F.html#f522f200b5
Alfa Romeo MiTo 1.6 Jtdm 120 Cv,Diesel,48000.0,120.0,Importado,Laranjeiro e Feijó,Setúbal,Maio,2012.0,1,Valor Fixo,12990.0,https://www.standvirtual.com/anuncio/alfa-romeo-mito-1-6-jtdm-120-cv-ID8NqCQR.html#f522f200b5
Renault Mégane 1.2 TCe Intens,Gasolina,50000.0,130.0,Importado,Laranjeiro e Feijó,Setúbal,Maio,2016.0,1,Valor Fixo,14990.0,https://www.standvirtual.com/anuncio/renault-mgane-1-2-tce-intens-ID8NSqzn.html#f522f200b5
BMW 118 d,Diesel,216000.0,143.0,Importado,Gâmbia-Pontes-Alto Guerra,Setúbal,Março,2007.0,0,Negociável,9900.0,https://www.standvirtual.com/anuncio/bmw-118-d-ID8ODNBm.html#f522f200b5
Ford Focus 1.0 SCTi Titanium,Gasolina,80000.0,125.0,Importado,Laranjeiro e Feijó,Setúbal,Janeiro,2015.0,1,Valor Fixo,13990.0,https://www.standvirtual.com/anuncio/ford-focus-1-0-scti-titanium-ID8OHem5.html#f522f200b5
Mercedes-Benz CLA 200 D Urban Aut.,Diesel,104648.0,136.0,,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Janeiro,2017.0,1,"Negociável                                                , Valor negociável",29990.0,https://www.standvirtual.com/anuncio/mercedes-benz-cla-200-d-urban-aut-ID8Oj7PQ.html#f522f200b5
Smart ForTwo 1.0i mhd Passion (71cv),Gasolina,103699.0,71.0,,Lumiar,Lisboa,Março,2012.0,1,Valor Fixo,6950.0,https://www.standvirtual.com/anuncio/smart-fortwo-1-0i-mhd-passion-71cv-ID8NouAY.html#f522f200b5
Alfa Romeo Giulietta Giulietta 2.0 JTDm Distinctive,Diesel,183000.0,140.0,Nacional,Alverca do Ribatejo e Sobralinho,Lisboa,Maio,2012.0,1,Valor Fixo,11900.0,https://www.standvirtual.com/anuncio/alfa-romeo-giulietta-giulietta-2-0-jtdm-distinctive-ID8MY6Db.html#f522f200b5
Audi A1 1.6 TDi Sport,Diesel,65126.0,105.0,Nacional,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Novembro,2011.0,1,Negociável,13250.0,https://www.standvirtual.com/anuncio/audi-a1-1-6-tdi-sport-ID8NYbUU.html#f522f200b5
Renault Clio 1.5 DCI   82 CV,Diesel,148000.0,82.0,Nacional,Alverca do Ribatejo e Sobralinho,Lisboa,Abril,2004.0,1,Valor Fixo,3900.0,https://www.standvirtual.com/anuncio/renault-clio-1-5-dci-82-cv-ID8NwFj1.html#f522f200b5
Audi A6 Sline,Diesel,132700.0,177.0,,Corroios,Setúbal,Junho,2012.0,0,Negociável,25000.0,https://www.standvirtual.com/anuncio/audi-a6-sline-ID8OAPo7.html#f522f200b5
Renault Twingo 1.0 SCe Night&Day,Gasolina,38757.0,70.0,Nacional,Ramada e Caneças,Lisboa,Fevereiro,2018.0,1,Negociável,9100.0,https://www.standvirtual.com/anuncio/renault-twingo-1-0-sce-night-day-ID8OGeO5.html#f522f200b5
VW Polo 1.0 TSI Confortline DSG,Gasolina,15400.0,95.0,Nacional,Lumiar,Lisboa,Janeiro,2019.0,1,Valor Fixo,17950.0,https://www.standvirtual.com/anuncio/vw-polo-1-0-tsi-confortline-dsg-ID8O42sW.html#f522f200b5
Peugeot 2008,Gasolina,17433.0,110.0,Nacional,Lumiar,Lisboa,Abril,2018.0,1,Valor Fixo,18950.0,https://www.standvirtual.com/anuncio/peugeot-2008-ID8N0nT0.html#f522f200b5
MINI Cabrio Cooper D JCW,Diesel,106180.0,112.0,,Leiria,Leiria,Agosto,2011.0,1,Valor Fixo,15250.0,https://www.standvirtual.com/anuncio/mini-cabrio-cooper-d-jcw-ID8OtEpu.html#f522f200b5
Audi A3 Sportback 1.6 TDi Confortline,Diesel,150500.0,105.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Setembro,2009.0,0,Negociável,9500.0,https://www.standvirtual.com/anuncio/audi-a3-sportback-1-6-tdi-confortline-ID8OnG1Y.html#f522f200b5
Nissan Micra 1.0 IG-T N-Connecta,Gasolina,14154.0,100.0,Nacional,Lumiar,Lisboa,Agosto,2019.0,1,Valor Fixo,15350.0,https://www.standvirtual.com/anuncio/nissan-micra-1-0-ig-t-n-connecta-ID8ODu89.html#f522f200b5
"Smart ForTwo 0,9 Prime Autom. (90cv)",Gasolina,50879.0,90.0,Nacional,Lumiar,Lisboa,Dezembro,2016.0,1,Valor Fixo,11250.0,https://www.standvirtual.com/anuncio/smart-fortwo-0-9-prime-autom-90cv-ID8Oz5On.html#f522f200b5
Renault Clio Sport Tourer 1.5 Dci Confort,Diesel,213479.0,90.0,,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Junho,2013.0,1,"Negociável                                                , Valor negociável",8990.0,https://www.standvirtual.com/anuncio/renault-clio-sport-tourer-1-5-dci-confort-ID8OBh1Z.html#f522f200b5
Fiat 500C Versão Especial 80° Aniversário FIAT Portugal,Diesel,128000.0,100.0,Nacional,"Nogueira, Fraião e Lamaçães",Braga,Julho,2009.0,0,Negociável,9000.0,https://www.standvirtual.com/anuncio/fiat-500c-verso-especial-80-aniversrio-fiat-portugal-ID8O2aAv.html#f522f200b5
Ford Focus SW,Gasolina,72451.0,125.0,Nacional,Lumiar,Lisboa,Junho,2016.0,1,Valor Fixo,15950.0,https://www.standvirtual.com/anuncio/ford-focus-sw-ID8NHuoX.html#f522f200b5
Peugeot 5008 1.6 HDi 7L SE Style,Diesel,89237.0,115.0,Nacional,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Março,2015.0,1,Negociável,17350.0,https://www.standvirtual.com/anuncio/peugeot-5008-1-6-hdi-7l-se-style-ID8OxpAE.html#f522f200b5
Ford Fiesta 1.1 Ti-VCT Busines (85cv),Gasolina,13243.0,85.0,Nacional,Lumiar,Lisboa,Março,2019.0,1,Valor Fixo,13500.0,https://www.standvirtual.com/anuncio/ford-fiesta-1-1-ti-vct-busines-85cv-ID8OpyDP.html#f522f200b5
Citroën C3 1.4 Hdi Exclusive,Diesel,119307.0,68.0,Nacional,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Junho,2010.0,1,Negociável,8350.0,https://www.standvirtual.com/anuncio/citron-c3-1-4-hdi-exclusive-ID8Oxpqf.html#f522f200b5
Mercedes-Benz C 180 d Avantgarde,Diesel,94300.0,116.0,Importado,Odivelas,Lisboa,Junho,2017.0,0,Negociável,26750.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-180-d-avantgarde-ID8OGeY0.html#f522f200b5
Toyota Aygo,Gasolina,69360.0,69.0,Nacional,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Maio,2015.0,1,Negociável,8950.0,https://www.standvirtual.com/anuncio/toyota-aygo-ID8Oxpi5.html#af41e1ebc9
Nissan Qashqai 1.5 DCi N-Connecta,Diesel,77006.0,110.0,Nacional,Venteira,Lisboa,Maio,2017.0,1,"Negociável                                                , Valor negociável",20900.0,https://www.standvirtual.com/anuncio/nissan-qashqai-1-5-dci-n-connecta-ID8O3afd.html#af41e1ebc9
Renault Mégane Sport Tourer 1.5 dCi Limited SS,Diesel,96510.0,110.0,,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Fevereiro,2015.0,1,Negociável,12990.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-dci-limited-ss-ID8NIBSK.html#af41e1ebc9
BMW 318 d Touring Line Sport,Diesel,96500.0,143.0,Nacional,Paranhos,Porto,Abril,2014.0,0,Negociável,18700.0,https://www.standvirtual.com/anuncio/bmw-318-d-touring-line-sport-ID8OG9Zn.html#af41e1ebc9
Volvo V40 2.0 D2 Geartronic,Diesel,35000.0,120.0,Nacional,Paranhos,Porto,Março,2017.0,1,Negociável,19950.0,https://www.standvirtual.com/anuncio/volvo-v40-2-0-d2-geartronic-ID8OvL3p.html#af41e1ebc9
Hyundai Matrix 1.5 CRDi Euro 2004,Diesel,240000.0,82.0,Nacional,"Coruche, Fajarda e Erra",Santarém,Janeiro,2004.0,1,Negociável,2100.0,https://www.standvirtual.com/anuncio/hyundai-matrix-1-5-crdi-euro-2004-ID8OJqHj.html#af41e1ebc9
Renault Mégane 1.4 Extreme,Gasolina,177577.0,100.0,Nacional,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Julho,2007.0,1,Negociável,5350.0,https://www.standvirtual.com/anuncio/renault-mgane-1-4-extreme-ID8OrvvU.html#af41e1ebc9
Chevrolet Spark 1.0 LS,Gasolina,93007.0,68.0,Nacional,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Dezembro,2011.0,1,Negociável,5950.0,https://www.standvirtual.com/anuncio/chevrolet-spark-1-0-ls-ID8Orvl2.html#af41e1ebc9
BMW X5 25 SDrive 7 Lug,Diesel,41650.0,231.0,Nacional,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Abril,2018.0,1,Negociável,64750.0,https://www.standvirtual.com/anuncio/bmw-x5-25-sdrive-7-lug-ID8OvXPI.html#af41e1ebc9
Peugeot 3008 1.2 PureTech Allure EAT6,Gasolina,31745.0,130.0,,Lumiar,Lisboa,Março,2018.0,1,Valor Fixo,28950.0,https://www.standvirtual.com/anuncio/peugeot-3008-1-2-puretech-allure-eat6-ID8OpaBa.html#af41e1ebc9
Mercedes-Benz C 300 h AMG Line,Híbrido (Diesel),73500.0,231.0,Nacional,Odivelas,Lisboa,Novembro,2015.0,0,Negociável,29950.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-h-amg-line-ID8OAp3e.html#af41e1ebc9
Peugeot 508 SW 1.6 HDI Active,Diesel,122000.0,112.0,Nacional,Cumeada e Marmeleiro,Castelo Branco,Janeiro,2013.0,1,Negociável,16500.0,https://www.standvirtual.com/anuncio/peugeot-508-sw-1-6-hdi-active-ID8JqGQ6.html#af41e1ebc9
Fiat 500X 1.3 mj pop star s&amp;s,Diesel,41000.0,95.0,Nacional,Cumeada e Marmeleiro,Castelo Branco,Março,2016.0,1,Negociável,16990.0,https://www.standvirtual.com/anuncio/fiat-500x-1-3-mj-pop-star-s-amps-ID8Jtr1E.html#af41e1ebc9
Citroën C3 aircross 1.2 PureTech 82CVM Feel 5P,Gasolina,20167.0,82.0,Nacional,Venteira,Lisboa,Abril,2019.0,1,"Negociável                                                , Valor negociável",15995.0,https://www.standvirtual.com/anuncio/citron-c3-aircross-1-2-puretech-82cvm-feel-5p-ID8Oh3Dz.html#af41e1ebc9
Opel Corsa 1.3 CDTi Business Edition,Diesel,82072.0,95.0,,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Janeiro,2017.0,1,Negociável,9990.0,https://www.standvirtual.com/anuncio/opel-corsa-1-3-cdti-business-edition-ID8NI2m1.html#af41e1ebc9
Citroën C1 Airscape 1.2 VTi Shine,Gasolina,86790.0,82.0,Nacional,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Agosto,2014.0,1,Negociável,9250.0,https://www.standvirtual.com/anuncio/citron-c1-airscape-1-2-vti-shine-ID8OFDGz.html#af41e1ebc9
Smart ForTwo,Gasolina,103000.0,54.0,Nacional,Ramalhal,Lisboa,Janeiro,2011.0,1,Valor Fixo,6900.0,https://www.standvirtual.com/anuncio/smart-fortwo-ID8NC6zG.html#af41e1ebc9
BMW 318 NAVIGATION,Diesel,266537.0,143.0,Nacional,Ramalhal,Lisboa,Maio,2011.0,1,Valor Fixo,13400.0,https://www.standvirtual.com/anuncio/bmw-318-navigation-ID8OoJ6K.html#af41e1ebc9
SEAT Ateca STYLE 115 CV,Diesel,66000.0,115.0,Nacional,Ramalhal,Lisboa,Outubro,2017.0,1,Valor Fixo,22800.0,https://www.standvirtual.com/anuncio/seat-ateca-style-115-cv-ID8O1HQ2.html#af41e1ebc9
Mitsubishi Pajero 2.8 GLS 158000 kms,Diesel,158000.0,125.0,Nacional,Ramalhal,Lisboa,Janeiro,1999.0,1,Valor Fixo,10500.0,https://www.standvirtual.com/anuncio/mitsubishi-pajero-2-8-gls-158000-kms-ID8OCkHy.html#af41e1ebc9
VW Up! 1.0 BlueMotion Move,Gasolina,37108.0,60.0,Nacional,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Março,2015.0,1,Negociável,8250.0,https://www.standvirtual.com/anuncio/vw-up-1-0-bluemotion-move-ID8OFnFx.html#af41e1ebc9
Mercedes-Benz A 180,Diesel,16600.0,116.0,Nacional,Rio Tinto,Porto,Outubro,2018.0,1,Valor Fixo,28500.0,https://www.standvirtual.com/anuncio/mercedes-benz-a-180-ID8OwnQE.html#af41e1ebc9
Renault Clio 1.5 LIMITED,Diesel,81000.0,90.0,,Calvão,Aveiro,Janeiro,2018.0,1,Negociável,13900.0,https://www.standvirtual.com/anuncio/renault-clio-1-5-limited-ID8OGc8h.html#af41e1ebc9
Citroën C4 Grand Picasso 1.6 HDi Exclusive CMP6,Diesel,86500.0,110.0,Nacional,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Abril,2010.0,1,Negociável,10950.0,https://www.standvirtual.com/anuncio/citron-c4-grand-picasso-1-6-hdi-exclusive-cmp6-ID8OCkam.html#af41e1ebc9
Volvo XC 60 2.0 D4 Summum Geartronic,Diesel,45000.0,190.0,,Lisboa,Lisboa,Junho,2016.0,1,Valor Fixo,35900.0,https://www.standvirtual.com/anuncio/volvo-xc-60-2-0-d4-summum-geartronic-ID8OEpMb.html#af41e1ebc9
VW Passat Variant,Diesel,62596.0,150.0,Nacional,Lumiar,Lisboa,Julho,2015.0,1,Valor Fixo,20950.0,https://www.standvirtual.com/anuncio/vw-passat-variant-ID8NJQqL.html#af41e1ebc9
Peugeot 3008 1.6 BlueHDI Style,Diesel,138000.0,120.0,,Calvão,Aveiro,Maio,2017.0,1,Negociável,22500.0,https://www.standvirtual.com/anuncio/peugeot-3008-1-6-bluehdi-style-ID8OFMAZ.html#af41e1ebc9
Peugeot 308 SW 1.6 BlueHDi Active,Diesel,63156.0,120.0,,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Abril,2015.0,1,"Negociável                                                , Valor negociável",13990.0,https://www.standvirtual.com/anuncio/peugeot-308-sw-1-6-bluehdi-active-ID8NmSF5.html#af41e1ebc9
Mercedes-Benz E 250 CDi St BE Avantgarde GPS (204cv),Diesel,123600.0,204.0,Nacional,Lumiar,Lisboa,Setembro,2010.0,1,Valor Fixo,21750.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-250-cdi-st-be-avantgarde-gps-204cv-ID8MvFrU.html#af41e1ebc9
Peugeot 308 SW 1.6 HDI BlueHdi Active GPS,Diesel,106071.0,100.0,Nacional,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Leiria,Setembro,2017.0,1,Negociável,14980.0,https://www.standvirtual.com/anuncio/peugeot-308-sw-1-6-hdi-bluehdi-active-gps-ID8OnmPr.html#af41e1ebc9
Volvo V40 1.6 D2 Momentum,Diesel,135546.0,115.0,,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Março,2015.0,1,"Negociável                                                , Valor negociável",14990.0,https://www.standvirtual.com/anuncio/volvo-v40-1-6-d2-momentum-ID8ODu5s.html#af41e1ebc9
SEAT Alhambra 2.0 TDi DSG Advance GPS (150cv),Diesel,39001.0,150.0,Nacional,Lumiar,Lisboa,Agosto,2018.0,1,Valor Fixo,32950.0,https://www.standvirtual.com/anuncio/seat-alhambra-2-0-tdi-dsg-advance-gps-150cv-ID8OkX6r.html#af41e1ebc9
Audi A4 Avant 2.0 TDi Business Line,Diesel,130372.0,150.0,Nacional,Lumiar,Lisboa,Julho,2014.0,1,Valor Fixo,20950.0,https://www.standvirtual.com/anuncio/audi-a4-avant-2-0-tdi-business-line-ID8OuY93.html#6ec781d0e0
BMW 116 iA 122cv,Gasolina,41300.0,122.0,Nacional,Paranhos,Porto,Dezembro,2010.0,1,Negociável,12990.0,https://www.standvirtual.com/anuncio/bmw-116-ia-122cv-ID8OkulP.html#6ec781d0e0
Fiat 500,Gasolina,127000.0,70.0,Nacional,Charneca de Caparica e Sobreda,Setúbal,Dezembro,2008.0,1,Valor Fixo,6490.0,https://www.standvirtual.com/anuncio/fiat-500-ID8NHDVc.html#6ec781d0e0
Peugeot 508 SW 1.6 HDi Active,Diesel,163326.0,112.0,,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Novembro,2011.0,1,"Negociável                                                , Valor negociável",9990.0,https://www.standvirtual.com/anuncio/peugeot-508-sw-1-6-hdi-active-ID8NNjGu.html#6ec781d0e0
Mercedes-Benz E 220,Diesel,122000.0,194.0,Importado,Charneca de Caparica e Sobreda,Setúbal,Maio,2017.0,1,Valor Fixo,40750.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-220-ID8NIBhH.html#6ec781d0e0
Mercedes-Benz C 180 D,Diesel,99982.0,116.0,,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Agosto,2015.0,1,"Negociável                                                , Valor negociável",25150.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-180-d-ID8OuE7G.html#6ec781d0e0
BMW 120,Diesel,174000.0,184.0,,Charneca de Caparica e Sobreda,Setúbal,Dezembro,2013.0,1,Valor Fixo,19900.0,https://www.standvirtual.com/anuncio/bmw-120-ID8NFasJ.html#6ec781d0e0
Audi A4 Avant,Diesel,132000.0,190.0,,Charneca de Caparica e Sobreda,Setúbal,Abril,2016.0,1,Valor Fixo,29900.0,https://www.standvirtual.com/anuncio/audi-a4-avant-ID8NJJHf.html#6ec781d0e0
Peugeot 208 1.2 VTI Active 82Cv,Gasolina,32090.0,82.0,Nacional,"Esposende, Marinhas e Gandra",Braga,Julho,2015.0,1,Negociável,11250.0,https://www.standvirtual.com/anuncio/peugeot-208-1-2-vti-active-82cv-ID8NV37A.html#6ec781d0e0
Mercedes-Benz GLA 180 d,Diesel,48000.0,109.0,,Charneca de Caparica e Sobreda,Setúbal,Outubro,2017.0,1,Valor Fixo,24500.0,https://www.standvirtual.com/anuncio/mercedes-benz-gla-180-d-ID8NJJHK.html#6ec781d0e0
Ford Mondeo SW 1.5 TDCI Titanium 120cv GPS,Diesel,118779.0,120.0,Importado,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Leiria,Setembro,2015.0,1,Negociável,14400.0,https://www.standvirtual.com/anuncio/ford-mondeo-sw-1-5-tdci-titanium-120cv-gps-ID8OpIaw.html#6ec781d0e0
Renault Mégane,Diesel,104599.0,110.0,Importado,"Esposende, Marinhas e Gandra",Braga,Junho,2014.0,1,Negociável,11990.0,https://www.standvirtual.com/anuncio/renault-mgane-ID8OqBud.html#6ec781d0e0
Mercedes-Benz E 220,Diesel,108712.0,190.0,Importado,Almada,Setúbal,Janeiro,2017.0,1,Valor Fixo,35890.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-220-ID8OI6i4.html#6ec781d0e0
Ford Focus SW 1.5 TDCI Titanium 120cv,Diesel,142609.0,120.0,Nacional,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Leiria,Dezembro,2016.0,1,Negociável,12970.0,https://www.standvirtual.com/anuncio/ford-focus-sw-1-5-tdci-titanium-120cv-ID8OHKpy.html#6ec781d0e0
Mercedes-Benz CLA 180 D,Diesel,65443.0,109.0,,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Janeiro,2016.0,1,Negociável,26990.0,https://www.standvirtual.com/anuncio/mercedes-benz-cla-180-d-ID8Oj7Im.html#6ec781d0e0
Renault Mégane Sport Tourer 1.5 dCi Dynamique GPS 110cv,Diesel,145516.0,110.0,Importado,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Leiria,Março,2015.0,1,Negociável,11290.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-dci-dynamique-gps-110cv-ID8OzazY.html#6ec781d0e0
Mercedes-Benz B 180 CDi BlueEfficiency,Diesel,111200.0,109.0,,Póvoa de Santa Iria e Forte da Casa,Lisboa,Maio,2012.0,0,Negociável,14500.0,https://www.standvirtual.com/anuncio/mercedes-benz-b-180-cdi-blueefficiency-ID8OGeBb.html#6ec781d0e0
Citroën C4 Cactus 1.6 HDI GPS/ CAM. TRAS,Diesel,95584.0,100.0,Nacional,"Esposende, Marinhas e Gandra",Braga,Janeiro,2016.0,1,Negociável,14250.0,https://www.standvirtual.com/anuncio/citron-c4-cactus-1-6-hdi-gps-cam-tras-ID8O1FbD.html#6ec781d0e0
