title,fuel_type,mileage,power,origin,city,region,reg_month,reg_year,garanty,price_neg,price,link
Mercedes-Benz GLA 180 CDI Pack AMG,Diesel,38000.0,110.0,,"Esposende, Marinhas e Gandra",Braga,Agosto,2015.0,1,Negociável,28990.0,https://www.standvirtual.com/anuncio/mercedes-benz-gla-180-cdi-pack-amg-ID8OaQI4.html#1798cc4bf7
Fiat Punto 1.3 M-Jet Lounge S&S,Diesel,55000.0,95.0,Nacional,Canidelo,Porto,Outubro,2018.0,1,Negociável,9750.0,https://www.standvirtual.com/anuncio/fiat-punto-1-3-m-jet-lounge-s-s-ID8LUyur.html#1798cc4bf7
Fiat Punto,Gasolina,50000.0,69.0,Nacional,Canidelo,Porto,Maio,2018.0,1,Negociável,8350.0,https://www.standvirtual.com/anuncio/fiat-punto-ID8Jvxkb.html#1798cc4bf7
VW Polo 1.0 Confortline,Gasolina,60263.0,75.0,Nacional,Cascais e Estoril,Lisboa,Junho,2017.0,1,Valor Fixo,11390.0,https://www.standvirtual.com/anuncio/vw-polo-1-0-confortline-ID8Nh81i.html#1798cc4bf7
Fiat Punto 1.2 LOUNGE,Gasolina,37000.0,69.0,Nacional,Canidelo,Porto,Maio,2018.0,1,Negociável,8350.0,https://www.standvirtual.com/anuncio/fiat-punto-1-2-lounge-ID8KrtlU.html#1798cc4bf7
Fiat Panda 1.2 Lounge S&S,Gasolina,60000.0,69.0,Nacional,Canidelo,Porto,Maio,2018.0,1,Negociável,7650.0,https://www.standvirtual.com/anuncio/fiat-panda-1-2-lounge-s-s-ID8LLepP.html#1798cc4bf7
Alfa Romeo Giulietta 1.6 JTD 120 CV GPS SUPER,Diesel,30000.0,120.0,Nacional,Canidelo,Porto,Junho,2018.0,1,Negociável,18850.0,https://www.standvirtual.com/anuncio/alfa-romeo-giulietta-1-6-jtd-120-cv-gps-super-ID8JyGPW.html#1798cc4bf7
Peugeot 508 SW,Diesel,247536.0,115.0,,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Aveiro,Junho,2013.0,1,Valor Fixo,9990.0,https://www.standvirtual.com/anuncio/peugeot-508-sw-ID8OMmQ2.html#1798cc4bf7
Fiat 500,Gasolina,20000.0,69.0,Nacional,Canidelo,Porto,Maio,2019.0,1,Negociável,11950.0,https://www.standvirtual.com/anuncio/fiat-500-ID8M7AJ6.html#1798cc4bf7
Renault Mégane Sport Tourer 1.5 Blue dCi Limited C/PM+Pneu,Diesel,33085.0,115.0,Nacional,Pedrouços,Porto,Fevereiro,2019.0,1,Valor Fixo,20780.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-blue-dci-limited-c-pm-pneu-ID8OMmNk.html#1798cc4bf7
Fiat 500 1.2 Lounge S&S,Gasolina,15000.0,69.0,Nacional,Canidelo,Porto,Dezembro,2019.0,1,Negociável,11900.0,https://www.standvirtual.com/anuncio/fiat-500-1-2-lounge-s-s-ID8JzS2j.html#1798cc4bf7
Renault Clio 0.9 TCE Limited,Gasolina,55883.0,90.0,Nacional,Canaviais,Évora,Maio,2017.0,1,Valor Fixo,11490.0,https://www.standvirtual.com/anuncio/renault-clio-0-9-tce-limited-ID8O5Gdv.html#1798cc4bf7
Volvo V60 1.6 D2 Kinetic Eco Powershift,Diesel,107000.0,115.0,,Matosinhos e Leça da Palmeira,Porto,Janeiro,2015.0,0,Valor Fixo,12950.0,https://www.standvirtual.com/anuncio/volvo-v60-1-6-d2-kinetic-eco-powershift-ID8OJJ90.html#1798cc4bf7
Toyota Avensis Touring Sports 1.6 d-4d exclusive+gps,Diesel,27700.0,112.0,,Rio de Mouro,Lisboa,Abril,2016.0,1,Negociável,20900.0,https://www.standvirtual.com/anuncio/toyota-avensis-touring-sports-1-6-d-4d-exclusive-gps-ID8JpG5Y.html#1798cc4bf7
VW Golf 1.0 TSI Confortline,Gasolina,46419.0,115.0,Nacional,Cidade da Maia,Porto,Dezembro,2017.0,1,Valor Fixo,16690.0,https://www.standvirtual.com/anuncio/vw-golf-1-0-tsi-confortline-ID8MUJyR.html#1798cc4bf7
Peugeot 308 1.6 HDi Active,Diesel,161890.0,92.0,Nacional,Ramada e Caneças,Lisboa,Maio,2013.0,1,Negociável,12990.0,https://www.standvirtual.com/anuncio/peugeot-308-1-6-hdi-active-ID8OLMau.html#1798cc4bf7
Renault Mégane Sport Tourer 1.5 Blue dCi Limited C/PM+Pneu,Diesel,33295.0,115.0,Nacional,Pedrouços,Porto,Fevereiro,2019.0,1,Valor Fixo,20780.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-blue-dci-limited-c-pm-pneu-ID8OMmFN.html#1798cc4bf7
Renault Zoe Intens,Eléctrico,89000.0,88.0,Importado,A dos Cunhados e Maceira,Lisboa,Março,2013.0,0,Negociável,8000.0,https://www.standvirtual.com/anuncio/renault-zoe-intens-ID8OGV85.html#1798cc4bf7
BMW 320 d Pack M,Diesel,160324.0,184.0,,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Aveiro,Outubro,2014.0,1,Negociável,22750.0,https://www.standvirtual.com/anuncio/bmw-320-d-pack-m-ID8OBRSA.html#1798cc4bf7
Nissan Juke 1.5 dCi Acenta,Diesel,151432.0,110.0,,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Aveiro,Fevereiro,2014.0,1,Negociável,13750.0,https://www.standvirtual.com/anuncio/nissan-juke-1-5-dci-acenta-ID8OBRNJ.html#1798cc4bf7
Ford Mondeo 2.2 TDCi Titanium,Diesel,315737.0,154.0,Importado,Eiras e São Paulo de Frades,Coimbra,Novembro,2004.0,0,Negociável,3650.0,https://www.standvirtual.com/anuncio/ford-mondeo-2-2-tdci-titanium-ID8OKFFV.html#1798cc4bf7
Lexus RX 450h luxe,Híbrido (Gasolina),42000.0,313.0,,Alcabideche,Lisboa,Dezembro,2016.0,0,Valor Fixo,42500.0,https://www.standvirtual.com/anuncio/lexus-rx-450h-luxe-ID8OwWAO.html#1798cc4bf7
BMW 216 Gran Tourer d 7L Line Sport,Diesel,57000.0,116.0,,Cidade da Maia,Porto,Março,2016.0,0,Negociável,22000.0,https://www.standvirtual.com/anuncio/bmw-216-gran-tourer-d-7l-line-sport-ID8OKFwA.html#1798cc4bf7
Volvo V40 2.0 D2 R-Design,Diesel,159000.0,120.0,,Mafamude e Vilar do Paraíso,Porto,Dezembro,2015.0,0,Valor Fixo,13450.0,https://www.standvirtual.com/anuncio/volvo-v40-2-0-d2-r-design-ID8OCn8X.html#1798cc4bf7
Peugeot 208 1.6 BlueHDi Access,Diesel,28340.0,75.0,Nacional,Ramada e Caneças,Lisboa,Março,2016.0,1,Negociável,13750.0,https://www.standvirtual.com/anuncio/peugeot-208-1-6-bluehdi-access-ID8Ocb9b.html#1798cc4bf7
Peugeot 108,Gasolina,54000.0,51.0,,Vila do Conde,Porto,Julho,2014.0,1,Negociável,5999.0,https://www.standvirtual.com/anuncio/peugeot-108-ID8OKFtV.html#1798cc4bf7
BMW 320 F30,Diesel,170000.0,184.0,Nacional,Sacavém e Prior Velho,Lisboa,Setembro,2013.0,0,Negociável,16000.0,https://www.standvirtual.com/anuncio/bmw-320-f30-ID8OKFsv.html#1798cc4bf7
Renault Captur 1.5 dCi Exclusive,Diesel,132140.0,90.0,,Ramada e Caneças,Lisboa,Março,2014.0,1,Negociável,12650.0,https://www.standvirtual.com/anuncio/renault-captur-1-5-dci-exclusive-ID8MuqIf.html#d72635108e
Renault Mégane Sport Tourer 1.5 dCi GT Line,Diesel,38222.0,110.0,,Pedrouços,Porto,Fevereiro,2017.0,1,Valor Fixo,18750.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-dci-gt-line-ID8OMm19.html#d72635108e
Renault Laguna Break 1.5 dCi Line 112g,Diesel,162180.0,110.0,,Ramada e Caneças,Lisboa,Abril,2013.0,1,Negociável,10750.0,https://www.standvirtual.com/anuncio/renault-laguna-break-1-5-dci-line-112g-ID8OlnVs.html#d72635108e
Ford Mondeo SW 1.5 TDCi Business Plus ECOnetic,Diesel,77640.0,120.0,,Ramada e Caneças,Lisboa,Junho,2016.0,1,Negociável,17450.0,https://www.standvirtual.com/anuncio/ford-mondeo-sw-1-5-tdci-business-plus-econetic-ID8LNxRb.html#d72635108e
Audi A6 1.8 T,GPL,198560.0,180.0,Nacional,Ramada e Caneças,Lisboa,Maio,2000.0,1,Negociável,4650.0,https://www.standvirtual.com/anuncio/audi-a6-1-8-t-ID8Mzb84.html#d72635108e
VW Golf 1.6 TDI Bluemotion Sport,Diesel,129900.0,105.0,Nacional,Montijo e Afonsoeiro,Setúbal,Maio,2011.0,1,Negociável,11270.0,https://www.standvirtual.com/anuncio/vw-golf-1-6-tdi-bluemotion-sport-ID8OLLDa.html#d72635108e
SEAT Ateca,Diesel,66000.0,115.0,Nacional,Montijo e Afonsoeiro,Setúbal,Março,2017.0,1,Negociável,22570.0,https://www.standvirtual.com/anuncio/seat-ateca-ID8OLLDt.html#d72635108e
Peugeot 407 SW 1.6 HDi Executive,Diesel,278000.0,109.0,,Árvore,Porto,Março,2007.0,0,Negociável,4900.0,https://www.standvirtual.com/anuncio/peugeot-407-sw-1-6-hdi-executive-ID8OKEII.html#d72635108e
Mercedes-Benz C 220 BlueTEC Avantgarde Aut.,Diesel,166000.0,170.0,Importado,"Santa Iria de Azoia, São João da Talha e Bobadela",Lisboa,Março,2016.0,0,Negociável,25250.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-bluetec-avantgarde-aut-ID8OKEoY.html#d72635108e
Renault Clio 1.5 dCi Dynamique S,Diesel,147097.0,85.0,Nacional,Loures,Lisboa,Fevereiro,2010.0,0,Negociável,6190.0,https://www.standvirtual.com/anuncio/renault-clio-1-5-dci-dynamique-s-ID8OhCtC.html#d72635108e
VW Golf Variant 2.0 TDi Highline,Diesel,360000.0,140.0,Nacional,Estrela,Lisboa,Janeiro,2010.0,0,Valor Fixo,6995.0,https://www.standvirtual.com/anuncio/vw-golf-variant-2-0-tdi-highline-ID8NX93C.html#d72635108e
BMW 640 Gran Coupé Pack M,Diesel,213000.0,312.0,Nacional,Válega,Aveiro,Outubro,2013.0,0,Negociável,45000.0,https://www.standvirtual.com/anuncio/bmw-640-gran-coup-pack-m-ID8OwaCl.html#d72635108e
Opel Astra 50.000km,Diesel,50000.0,95.0,,Souto da Carpalhosa e Ortigosa,Leiria,Junho,2015.0,1,Negociável,11000.0,https://www.standvirtual.com/anuncio/opel-astra-50-000km-ID8OGUXq.html#d72635108e
Citroën C-Elysée Exsclusive 1560 hdi 92cv 5 vel,Diesel,242482.0,92.0,Nacional,Algueirão-Mem Martins,Lisboa,Julho,2013.0,0,Negociável,7250.0,https://www.standvirtual.com/anuncio/citron-c-elyse-exsclusive-1560-hdi-92cv-5-vel-ID8OGUjK.html#d72635108e
MINI Cooper D,Diesel,222000.0,110.0,Nacional,Braga (São José de São Lázaro e São João do Souto),Braga,Outubro,2009.0,0,Negociável,8500.0,https://www.standvirtual.com/anuncio/mini-cooper-d-ID8OKDPN.html#d72635108e
Hummer H3,GPL,212000.0,220.0,Nacional,Beja (Santiago Maior e São João Baptista),Beja,Junho,2006.0,0,Negociável,29900.0,https://www.standvirtual.com/anuncio/hummer-h3-ID8OAn4S.html#d72635108e
Fiat Panda 1.2,Gasolina,140288.0,69.0,Nacional,Ramada e Caneças,Lisboa,Agosto,2011.0,1,Valor Fixo,5400.0,https://www.standvirtual.com/anuncio/fiat-panda-1-2-ID8OiDX0.html#d72635108e
UMM Alter I,Diesel,123276.0,50.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Outubro,1990.0,0,Valor Fixo,12000.0,https://www.standvirtual.com/anuncio/umm-alter-i-ID8OGW7X.html#d72635108e
SEAT Leon 1.6 TDi Reference Ecomotive,Diesel,96833.0,110.0,Nacional,Ramalhal,Lisboa,Outubro,2015.0,1,Valor Fixo,13900.0,https://www.standvirtual.com/anuncio/seat-leon-1-6-tdi-reference-ecomotive-ID8OLKZW.html#d72635108e
Mercedes-Benz CLA 180 CDi,Diesel,115000.0,109.0,Nacional,Ramalhal,Lisboa,Janeiro,2015.0,1,Valor Fixo,21950.0,https://www.standvirtual.com/anuncio/mercedes-benz-cla-180-cdi-ID8OLKXT.html#d72635108e
Volvo V50 1.6 D Drive R-Design Start/Stop,Diesel,96628.0,115.0,Importado,Ramalhal,Lisboa,Setembro,2011.0,1,Valor Fixo,12600.0,https://www.standvirtual.com/anuncio/volvo-v50-1-6-d-drive-r-design-start-stop-ID8OLKWZ.html#d72635108e
Ford Fiesta 1.0 EcoBoost Active+,Gasolina,40000.0,105.0,Importado,"Custóias, Leça do Balio e Guifões",Porto,Novembro,2018.0,1,Negociável,14200.0,https://www.standvirtual.com/anuncio/ford-fiesta-1-0-ecoboost-active-ID8OGUxy.html#d72635108e
MINI Cooper D,Diesel,104500.0,116.0,,Canidelo,Porto,Janeiro,2016.0,0,Negociável,18990.0,https://www.standvirtual.com/anuncio/mini-cooper-d-ID8OKgqP.html#d72635108e
Land Rover Evoque 2.2 Td4 Dynamic,Diesel,131000.0,190.0,Importado,Santa Cruz,Ilha de São Miguel,Abril,2013.0,0,Negociável,28500.0,https://www.standvirtual.com/anuncio/land-rover-evoque-2-2-td4-dynamic-ID8OKDBs.html#d72635108e
Jaguar F-Pace R-Sport,Diesel,24000.0,180.0,,Cascais e Estoril,Lisboa,Dezembro,2018.0,0,Valor Fixo,62000.0,https://www.standvirtual.com/anuncio/jaguar-f-pace-r-sport-ID8OKDE1.html#d72635108e
Mazda 6,Diesel,305000.0,136.0,,Montijo e Afonsoeiro,Setúbal,Novembro,2004.0,0,Negociável,4000.0,https://www.standvirtual.com/anuncio/mazda-6-ID8OGTHX.html#d72635108e
Citroën C3 1.2 PureTech Collection,Gasolina,80000.0,82.0,Nacional,Arcozelo,Porto,Março,2016.0,0,Valor Fixo,8500.0,https://www.standvirtual.com/anuncio/citron-c3-1-2-puretech-collection-ID8OGUk4.html#d72635108e
Daewoo Matiz 0.8 SE 51cv PELE,Gasolina,145000.0,51.0,Nacional,Queluz e Belas,Lisboa,Março,2002.0,1,Negociável,1300.0,https://www.standvirtual.com/anuncio/daewoo-matiz-0-8-se-51cv-pele-ID8OsALv.html#d72635108e
VW Golf 1.6 TDI STREAM,Diesel,21263.0,115.0,,Ramalde,Porto,Junho,2019.0,1,Valor Fixo,23499.0,https://www.standvirtual.com/anuncio/vw-golf-1-6-tdi-stream-ID8OEmzo.html#d72635108e
Mercedes-Benz A 180 D PROGRESSIVE AUT.,Diesel,22656.0,116.0,,Algueirão-Mem Martins,Lisboa,Abril,2019.0,1,Valor Fixo,28249.0,https://www.standvirtual.com/anuncio/mercedes-benz-a-180-d-progressive-aut-ID8ONFgg.html#d72635108e
Renault Clio 1.5 DCI LIMITED,Diesel,16497.0,90.0,,Mundão,Viseu,Abril,2019.0,1,Valor Fixo,15499.0,https://www.standvirtual.com/anuncio/renault-clio-1-5-dci-limited-ID8OBUO9.html#d72635108e
Renault Clio Sport Tourer CLIO ST 1.5 DCI LIMITED,Diesel,25588.0,90.0,,Algueirão-Mem Martins,Lisboa,Abril,2019.0,1,Valor Fixo,15749.0,https://www.standvirtual.com/anuncio/renault-clio-sport-tourer-clio-st-1-5-dci-limited-ID8OKVp7.html#d72635108e
Renault Mégane Sport Tourer MÉGANE ST 1.3 TCE GT LINE,Gasolina,18946.0,140.0,,Algueirão-Mem Martins,Lisboa,Março,2019.0,1,Valor Fixo,19999.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-mgane-st-1-3-tce-gt-line-ID8OHIoC.html#fea92d004c
Renault Mégane Sport Tourer MÉGANE ST 1.3 TCE LIMITED,Gasolina,16033.0,140.0,,Parceiros e Azoia,Leiria,Maio,2019.0,1,Valor Fixo,18499.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-mgane-st-1-3-tce-limited-ID8OFhwl.html#fea92d004c
VW Golf 1.9 TDi 6V 4M Confortline,Diesel,127000.0,105.0,,"Camarate, Unhos e Apelação",Lisboa,Fevereiro,2008.0,0,Negociável,7900.0,https://www.standvirtual.com/anuncio/vw-golf-1-9-tdi-6v-4m-confortline-ID8OJrpH.html#fea92d004c
SEAT Leon ST 1.0 ECOTSI STYLE S/S,Gasolina,18588.0,115.0,,Algueirão-Mem Martins,Lisboa,Junho,2019.0,1,Valor Fixo,18499.0,https://www.standvirtual.com/anuncio/seat-leon-st-1-0-ecotsi-style-s-s-ID8OLdWC.html#fea92d004c
Mercedes-Benz E 200 Avantgard 7G Tronic,Diesel,469000.0,136.0,Importado,Quarteira,Faro,Janeiro,2012.0,0,Negociável,12500.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-200-avantgard-7g-tronic-ID8O5c6x.html#fea92d004c
Mercedes-Benz C 220 Coupé,Diesel,129500.0,170.0,,"Esposende, Marinhas e Gandra",Braga,Agosto,2016.0,1,Negociável,36990.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-coup-ID8OdZV2.html#fea92d004c
Mercedes-Benz C 250,Diesel,141000.0,204.0,,"Esposende, Marinhas e Gandra",Braga,Setembro,2015.0,1,Negociável,34490.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-250-ID8Off9W.html#fea92d004c
BMW X1,Diesel,79711.0,150.0,Importado,"Esposende, Marinhas e Gandra",Braga,Março,2016.0,1,Negociável,29990.0,https://www.standvirtual.com/anuncio/bmw-x1-ID8My1oD.html#fea92d004c
SEAT Ibiza 1.2 12V Stylance,Gasolina,92404.0,70.0,Nacional,"Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis)",Vila Real,Julho,2006.0,1,Negociável,4500.0,https://www.standvirtual.com/anuncio/seat-ibiza-1-2-12v-stylance-ID8OLKcg.html#fea92d004c
Mercedes-Benz E 250,Diesel,135000.0,204.0,,"Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)",Braga,Abril,2010.0,0,Negociável,21650.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-250-ID8OKCzO.html#fea92d004c
Audi A4 Avant 2.0 TDi,Diesel,136000.0,136.0,,Mina de Água,Lisboa,Setembro,2015.0,0,Negociável,18650.0,https://www.standvirtual.com/anuncio/audi-a4-avant-2-0-tdi-ID8OKCwW.html#fea92d004c
Nissan Qashqai,Diesel,69000.0,110.0,Nacional,Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana,Setúbal,Dezembro,2015.0,0,Valor Fixo,17500.0,https://www.standvirtual.com/anuncio/nissan-qashqai-ID8OjcQN.html#fea92d004c
VW EOS 2.0 TDi Top,Diesel,84000.0,140.0,,Avenidas Novas,Lisboa,Junho,2010.0,1,Negociável,17000.0,https://www.standvirtual.com/anuncio/vw-eos-2-0-tdi-top-ID8Olyvk.html#fea92d004c
SEAT Leon ST 1.6 TDi Style S/S,Diesel,52074.0,115.0,Nacional,"Almada, Cova da Piedade, Pragal e Cacilhas",Setúbal,Junho,2017.0,1,"Negociável                                                , Valor negociável",18900.0,https://www.standvirtual.com/anuncio/seat-leon-st-1-6-tdi-style-s-s-ID8ObVWE.html#fea92d004c
Mercedes-Benz C 220 D,Diesel,296317.0,95.0,Nacional,Ramada e Caneças,Lisboa,Agosto,1995.0,1,Valor Fixo,3200.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-ID8OiCrQ.html#fea92d004c
Audi A4 Avant 2.0 TDi Multitronic Sport,Diesel,190000.0,136.0,Nacional,São Domingos de Rana,Lisboa,Maio,2013.0,1,Negociável,20900.0,https://www.standvirtual.com/anuncio/audi-a4-avant-2-0-tdi-multitronic-sport-ID8OeqCe.html#fea92d004c
Mercedes-Benz C 220 CDI STATION,Diesel,260000.0,143.0,,São Domingos de Rana,Lisboa,Abril,2001.0,1,Negociável,7900.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-cdi-station-ID8NUsog.html#fea92d004c
Jeep Renegade Night eagle,Gasolina,5500.0,120.0,,"Póvoa de Varzim, Beiriz e Argivai",Porto,Dezembro,2019.0,0,Negociável,19950.0,https://www.standvirtual.com/anuncio/jeep-renegade-night-eagle-ID8OGSST.html#fea92d004c
Alfa Romeo Spider S4 Veloce,Gasolina,69900.0,115.0,,Funchal,Ilha da Madeira,Novembro,1992.0,0,Negociável,20000.0,https://www.standvirtual.com/anuncio/alfa-romeo-spider-s4-veloce-ID8NlSA4.html#fea92d004c
Mercedes-Benz C 300 h AMG Line,Diesel,99500.0,231.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Março,2017.0,1,Valor Fixo,38950.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-h-amg-line-ID8OMjn3.html#fea92d004c
Mercedes-Benz C 300 h AMG Line,Híbrido (Diesel),98500.0,231.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Março,2017.0,1,Valor Fixo,38950.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-h-amg-line-ID8OMjjL.html#fea92d004c
Mercedes-Benz CLA 220 CDi AMG Line Aut.,Diesel,220000.0,170.0,,Azurém,Braga,Julho,2014.0,0,Negociável,26900.0,https://www.standvirtual.com/anuncio/mercedes-benz-cla-220-cdi-amg-line-aut-ID8OBE8r.html#fea92d004c
Renault Grand Modus 1.5 dCi Dynamique,Diesel,87894.0,90.0,Nacional,São Mamede de Infesta e Senhora da Hora,Porto,Junho,2011.0,1,Valor Fixo,6500.0,https://www.standvirtual.com/anuncio/renault-grand-modus-1-5-dci-dynamique-ID8OKAY9.html#fea92d004c
Mercedes-Benz C 300 BlueTEC Hybrid AMG Line,Híbrido (Diesel),75500.0,231.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Março,2015.0,1,Valor Fixo,35950.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-bluetec-hybrid-amg-line-ID8OMj7a.html#fea92d004c
VW Golf VI 2.0 TDI Highline 1 Dono,Diesel,145000.0,110.0,Nacional,Benfica,Lisboa,Julho,2009.0,0,Negociável,10990.0,https://www.standvirtual.com/anuncio/vw-golf-vi-2-0-tdi-highline-1-dono-ID8OGS5u.html#fea92d004c
SEAT Leon 1.9 TDi Sport,Diesel,220000.0,105.0,Nacional,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Junho,2008.0,1,Valor Fixo,9250.0,https://www.standvirtual.com/anuncio/seat-leon-1-9-tdi-sport-ID8OMiY5.html#fea92d004c
Mercedes-Benz CLK 220 CDI AVANTGARDE AUTOMATICO,Diesel,290000.0,150.0,,São Domingos de Rana,Lisboa,Março,2006.0,1,Negociável,13400.0,https://www.standvirtual.com/anuncio/mercedes-benz-clk-220-cdi-avantgarde-automatico-ID8OmD4h.html#fea92d004c
BMW 116 d Pack M,Diesel,140000.0,116.0,,"Seia, São Romão e Lapa dos Dinheiros",Guarda,Julho,2014.0,0,Negociável,14500.0,https://www.standvirtual.com/anuncio/bmw-116-d-pack-m-ID8OKklV.html#fea92d004c
MINI One,Diesel,168000.0,95.0,,"Seia, São Romão e Lapa dos Dinheiros",Guarda,Fevereiro,2015.0,0,Negociável,12200.0,https://www.standvirtual.com/anuncio/mini-one-ID8OaFzA.html#fea92d004c
Smart ForTwo Pulse 1.0 Mhd Cabrio,Gasolina,51900.0,71.0,,Rio de Mouro,Lisboa,Abril,2012.0,1,Negociável,7990.0,https://www.standvirtual.com/anuncio/smart-fortwo-pulse-1-0-mhd-cabrio-ID8OGS5s.html#fea92d004c
Mercedes-Benz V 220 d,Diesel,135000.0,163.0,,Palmela,Setúbal,Março,2017.0,0,Negociável,39500.0,https://www.standvirtual.com/anuncio/mercedes-benz-v-220-d-ID8O0uQd.html#fea92d004c
Honda S800 Roadster,Gasolina,80000.0,70.0,Nacional,Belém,Lisboa,Julho,1968.0,1,Negociável,35000.0,https://www.standvirtual.com/anuncio/honda-s800-roadster-ID8NKBtw.html#fea92d004c
Mercedes-Benz C 300 BlueTEC Hybrid AMG Line,Diesel,75000.0,231.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Março,2015.0,1,Valor Fixo,35950.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-bluetec-hybrid-amg-line-ID8OMiLm.html#d43dd37228
VW Jetta 1.9 TDi BlueM. Confortline,Diesel,175000.0,105.0,,Estrela,Lisboa,Outubro,2008.0,0,Negociável,8000.0,https://www.standvirtual.com/anuncio/vw-jetta-1-9-tdi-bluem-confortline-ID8OKzS0.html#d43dd37228
Audi A6 Avant 3.0 TDi V6 quattro S-line FPD,Diesel,249.0,233.0,Importado,Luz,Faro,Maio,2007.0,0,Valor Fixo,10750.0,https://www.standvirtual.com/anuncio/audi-a6-avant-3-0-tdi-v6-quattro-s-line-fpd-ID8OzYt1.html#d43dd37228
Mercedes-Benz GLA 200 D STYLE AUTO,Diesel,34239.0,136.0,,Cidade da Maia,Porto,Novembro,2016.0,1,Valor Fixo,32900.0,https://www.standvirtual.com/anuncio/mercedes-benz-gla-200-d-style-auto-ID8MvfOg.html#d43dd37228
VW Passat Variant 1.6 TDI BLUEMOTION,Diesel,106449.0,120.0,Nacional,Cidade da Maia,Porto,Julho,2015.0,1,Valor Fixo,13990.0,https://www.standvirtual.com/anuncio/vw-passat-variant-1-6-tdi-bluemotion-ID8OGS0J.html#d43dd37228
Mercedes-Benz C 180 STATION LED CAMERA GPS,Diesel,50000.0,116.0,,São Domingos de Rana,Lisboa,Maio,2016.0,1,Negociável,23900.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-180-station-led-camera-gps-ID8NsIop.html#d43dd37228
Nissan Juke 1.5 dCi Acenta,Diesel,130000.0,110.0,Nacional,São Domingos de Rana,Lisboa,Março,2014.0,1,Negociável,13800.0,https://www.standvirtual.com/anuncio/nissan-juke-1-5-dci-acenta-ID8NsHWF.html#d43dd37228
Toyota Aygo 1.0i,Gasolina,100000.0,68.0,Nacional,São Domingos de Rana,Lisboa,Agosto,2009.0,1,Negociável,6400.0,https://www.standvirtual.com/anuncio/toyota-aygo-1-0i-ID8OenHD.html#d43dd37228
Peugeot 807 2.2 HDi Navteq,Diesel,218000.0,133.0,Nacional,São Domingos de Rana,Lisboa,Junho,2006.0,1,Negociável,8500.0,https://www.standvirtual.com/anuncio/peugeot-807-2-2-hdi-navteq-ID8Oe3IK.html#d43dd37228
Citroën C4 Grand Picasso,Diesel,100000.0,115.0,,São Domingos de Rana,Lisboa,Junho,2014.0,1,Negociável,15900.0,https://www.standvirtual.com/anuncio/citron-c4-grand-picasso-ID8NBDMu.html#d43dd37228
Fiat Talento ECOJET PROFESSIONAL 9L,Diesel,320000.0,125.0,Nacional,São Domingos de Rana,Lisboa,Março,2017.0,1,Negociável,16900.0,https://www.standvirtual.com/anuncio/fiat-talento-ecojet-professional-9l-ID8O7HTM.html#d43dd37228
Ford S-Max 1.8 TDCi Titanium 7L,Diesel,189000.0,125.0,Nacional,São Domingos de Rana,Lisboa,Abril,2007.0,1,Negociável,10900.0,https://www.standvirtual.com/anuncio/ford-s-max-1-8-tdci-titanium-7l-ID8O6N4Y.html#d43dd37228
Renault Mégane Sport Tourer 1.5 dCi Confort,Diesel,260000.0,90.0,,São Domingos de Rana,Lisboa,Setembro,2011.0,1,Negociável,7600.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-dci-confort-ID8O6Mdg.html#d43dd37228
